"No.","Time","Source","Destination","Protocol","Length","Info"
"200","0.023562","188.213.187.67","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=8280)"
"201","0.023681","214.108.122.144","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=8281)"
"202","0.023799","107.54.61.72","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=8282)"
"203","0.023917","53.155.30.164","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=8283)"
"204","0.024036","26.205.143.82","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=8284)"
"205","0.024154","13.102.199.169","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=8285)"
"206","0.024273","142.181.196.229","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=8286)"
"207","0.024391","207.92.69.67","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=8287)"
"208","0.024509","239.168.133.144","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=8288)"
"209","0.024628","119.212.66.200","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=8289)"
"210","0.024746","59.234.33.100","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=828a)"
"211","0.024865","29.245.16.178","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=828b)"
"212","0.024983","14.250.136.89","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=828c)"
"213","0.025101","143.123.227.29","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=828d)"
"214","0.025220","207.187.86.191","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=828e)"
"215","0.025338","239.219.12.110","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=828f)"
"216","0.025457","119.237.134.55","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=8290)"
"217","0.025575","179.240.100.42","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=8291)"
"218","0.025694","89.248.50.21","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=8292)"
