"No.","Time","Source","Destination","Protocol","Length","Info"
"151","0.017760","21.107.196.62","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4b1b)"
"152","0.017879","10.181.226.31","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4b1c)"
"153","0.017997","141.92.86.62","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4b1d)"
"154","0.018116","70.174.43.31","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4b1e)"
"155","0.018234","171.81.178.190","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4b1f)"
"156","0.018352","85.168.217.95","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4b20)"
"157","0.018471","162.210.203.158","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4b21)"
"158","0.018589","81.105.101.207","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4b22)"
"159","0.018708","160.178.21.214","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4b23)"
"160","0.018826","80.89.10.235","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4b24)"
"161","0.018944","160.42.34.68","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4b25)"
"162","0.019063","80.21.17.34","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4b26)"
"163","0.019181","40.10.136.145","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4b27)"
"164","0.019300","156.3.227.121","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4b28)"
"165","0.019418","198.7.86.141","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4b29)"
"166","0.019536","235.5.12.119","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4b2a)"
"167","0.019655","253.132.33.10","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4b2b)"
"168","0.019773","126.194.16.133","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4b2c)"
"169","0.019892","183.103.175.115","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4b2d)"
"170","0.020010","211.181.112.136","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4b2e)"
"171","0.020128","105.218.184.68","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4b2f)"
"172","0.020247","52.237.92.34","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4b30)"
"173","0.020365","26.118.174.17","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4b31)"
"174","0.020484","133.61.240.57","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4b32)"
"175","0.020602","202.152.95.45","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4b33)"
"176","0.020720","237.74.136.167","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4b34)"
"177","0.020839","254.163.227.98","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4b35)"
"178","0.020957","127.81.241.177","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4b36)"
"179","0.021076","183.174.95.233","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4b37)"
"180","0.021194","211.209.136.197","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4b38)"
"181","0.021312","225.238.99.83","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4b39)"
"182","0.021431","248.241.150.152","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4b3a)"
"183","0.021549","124.120.203.76","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4b3b)"
"184","0.021668","62.60.101.166","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4b3c)"
"185","0.021786","31.30.50.211","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4b3d)"
"186","0.021904","135.137.190.88","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4b3e)"
"187","0.022023","67.196.223.44","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4b3f)"
"188","0.022141","33.226.111.150","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4b40)"
"189","0.022260","16.241.55.203","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4b41)"
"190","0.022378","128.126.60.212","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4b42)"
"191","0.022496","64.63.30.106","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4b43)"
"192","0.022615","32.31.143.53","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4b44)"
"193","0.022733","152.9.96.171","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4b45)"
"194","0.022852","196.2.23.100","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4b46)"
"195","0.022970","98.1.11.178","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4b47)"
"196","0.023088","49.0.133.217","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4b48)"
"197","0.023207","144.134.229.221","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4b49)"
"198","0.023325","192.69.213.223","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4b4a)"
"199","0.023444","232.36.77.222","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4b4b)"
"200","0.023562","116.18.38.239","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4b4c)"
"201","0.023680","178.15.180.70","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4b4d)"
"202","0.023799","89.7.218.35","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4b4e)"
"203","0.023917","164.133.74.32","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4b4f)"
"204","0.024036","82.66.165.16","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4b50)"
"205","0.024154","41.33.82.136","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4b51)"
"206","0.024272","20.144.169.68","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4b52)"
"207","0.024391","10.72.84.162","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4b53)"
"208","0.024509","5.36.42.81","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4b54)"
"209","0.024628","138.148.178.25","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4b55)"
"210","0.024746","205.76.254.61","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4b56)"
"211","0.024864","238.160.216.47","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4b57)"
"212","0.024983","255.86.203.38","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4b58)"
"213","0.025101","127.171.101.147","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4b59)"
"214","0.025220","183.211.21.248","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4b5a)"
